Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
210870,	1500,	240,	420,	1201,	0,	6,	31,	
212878,	1499,	240,	420,	1200,	0,	6,	31,	
214884,	1498,	240,	420,	1200,	0,	6,	31,	
216892,	1499,	240,	419,	1200,	0,	6,	31,	
218901,	1500,	240,	420,	1199,	0,	6,	31,	
220910,	1500,	240,	420,	1201,	0,	6,	32,	
222918,	1499,	240,	420,	1199,	0,	6,	32,	
224927,	1500,	240,	420,	1200,	0,	6,	32,	
226936,	1500,	240,	420,	1201,	0,	6,	32,	
228944,	1500,	240,	419,	1200,	0,	6,	32,	
230953,	1500,	240,	420,	1200,	0,	6,	32,	
232961,	1500,	240,	420,	1200,	0,	6,	32,	
234970,	1497,	240,	420,	1200,	0,	6,	32,	
236978,	1499,	240,	420,	1199,	0,	6,	32,	
238987,	1500,	240,	420,	1201,	0,	6,	32,	
240995,	1500,	240,	420,	1200,	0,	6,	34,	
243001,	1500,	240,	420,	1200,	0,	6,	34,	
245007,	1500,	240,	420,	1199,	0,	6,	34,	
247012,	1500,	240,	420,	1201,	0,	6,	34,	
249017,	1500,	240,	420,	1200,	0,	6,	34,	
251029,	1350,	216,	378,	1079,	0,	6,	34,	
253037,	1500,	240,	420,	1201,	0,	6,	34,	
255046,	1499,	240,	420,	1199,	0,	6,	34,	
257055,	1500,	240,	420,	1200,	0,	6,	34,	
259063,	1499,	240,	420,	1200,	0,	6,	34,	
261071,	1500,	240,	420,	1201,	0,	6,	36,	
263080,	1499,	239,	420,	1200,	0,	6,	36,	
265089,	1500,	241,	420,	1200,	0,	6,	36,	
267097,	1499,	240,	419,	1200,	0,	6,	36,	
269106,	1499,	240,	419,	1200,	0,	6,	36,	
271115,	1500,	240,	420,	1199,	0,	6,	36,	
273123,	1500,	240,	420,	1200,	0,	6,	36,	
275132,	1500,	240,	420,	1200,	0,	6,	36,	
277141,	1500,	240,	420,	1201,	0,	6,	36,	
279148,	1500,	240,	420,	1200,	0,	6,	36,	
281156,	1331,	212,	448,	1199,	0,	7,	38,	
283165,	1140,	180,	480,	1201,	0,	7,	38,	
285173,	1140,	180,	480,	1199,	0,	7,	38,	
287182,	1140,	180,	480,	1201,	0,	7,	38,	
289191,	1140,	180,	480,	1200,	0,	7,	38,	
291199,	1140,	180,	480,	1199,	0,	7,	38,	
293208,	1140,	180,	480,	1201,	0,	7,	38,	
295216,	1140,	180,	480,	1200,	0,	7,	38,	
297224,	1140,	180,	480,	1200,	0,	7,	38,	
299233,	1140,	180,	480,	1199,	0,	7,	38,	
301240,	1140,	180,	480,	1201,	0,	7,	41,	
303245,	1140,	180,	480,	1200,	0,	7,	41,	
305250,	1140,	180,	480,	1200,	0,	7,	41,	
307255,	1140,	179,	480,	1200,	0,	7,	41,	
309260,	1140,	181,	480,	1199,	0,	7,	41,	
311268,	1139,	180,	480,	1200,	0,	7,	41,	
313275,	1139,	180,	480,	1201,	0,	7,	41,	
315282,	1140,	180,	480,	1199,	0,	7,	41,	
317291,	1140,	180,	480,	1201,	0,	7,	41,	
319299,	1140,	180,	480,	1200,	0,	7,	41,	
321308,	1140,	180,	480,	1200,	0,	7,	41,	
323316,	1140,	180,	480,	1200,	0,	7,	41,	
325325,	1140,	180,	479,	1199,	0,	7,	41,	
327334,	1140,	180,	480,	1200,	0,	7,	41,	
329342,	1140,	180,	480,	1201,	0,	7,	41,	
331350,	1140,	180,	479,	1199,	0,	7,	41,	
333359,	1140,	180,	479,	1201,	0,	7,	41,	
335367,	1140,	180,	480,	1200,	0,	7,	41,	
337376,	1140,	180,	479,	1200,	0,	7,	41,	
339385,	1140,	180,	480,	1200,	0,	7,	41,	
341393,	935,	146,	514,	1199,	0,	8,	42,	
343401,	780,	119,	540,	1201,	0,	8,	42,	
345408,	780,	121,	540,	1200,	0,	8,	42,	
347416,	779,	120,	540,	1200,	0,	8,	42,	
349425,	780,	120,	540,	1200,	0,	8,	42,	
351433,	780,	120,	540,	1200,	0,	8,	42,	
353442,	780,	120,	540,	1199,	0,	8,	42,	
355451,	780,	120,	540,	1201,	0,	8,	42,	
357460,	780,	120,	539,	1200,	0,	8,	42,	
359468,	780,	120,	540,	1199,	0,	8,	42,	
361475,	564,	84,	576,	1201,	0,	9,	44,	
363480,	420,	60,	599,	1199,	0,	9,	44,	
365485,	420,	60,	600,	1201,	0,	9,	44,	
367490,	420,	60,	600,	1200,	0,	9,	44,	
369496,	420,	60,	600,	1199,	0,	9,	44,	
371505,	420,	60,	600,	1200,	0,	9,	44,	
373512,	420,	60,	600,	1201,	0,	9,	44,	
375520,	420,	60,	600,	1200,	0,	9,	44,	
377527,	420,	60,	600,	1199,	0,	9,	44,	
379535,	420,	60,	600,	1201,	0,	9,	44,	
381544,	420,	60,	600,	1199,	0,	9,	45,	
383552,	420,	60,	600,	1201,	0,	9,	45,	
385561,	420,	60,	599,	1200,	0,	9,	45,	
387569,	420,	60,	600,	1199,	0,	9,	45,	
389578,	420,	60,	600,	1200,	0,	9,	45,	
391587,	420,	60,	599,	1200,	0,	9,	45,	
393596,	420,	60,	600,	1200,	0,	9,	45,	
395603,	420,	60,	600,	1201,	0,	9,	45,	
397612,	420,	60,	600,	1200,	0,	9,	45,	
399620,	420,	60,	600,	1200,	0,	9,	45,	
401629,	420,	60,	600,	1200,	0,	9,	45,	
403637,	420,	60,	600,	1199,	0,	9,	45,	
405645,	420,	60,	600,	1201,	0,	9,	45,	
407654,	420,	60,	600,	1200,	0,	9,	45,	
409662,	420,	60,	599,	1200,	0,	9,	45,	
411669,	420,	60,	600,	1200,	0,	9,	45,	
413678,	420,	60,	600,	1199,	0,	9,	45,	
415686,	420,	60,	600,	1201,	0,	9,	45,	
417695,	420,	60,	599,	1199,	0,	9,	45,	
419704,	420,	60,	600,	1200,	0,	9,	45,	
421711,	420,	60,	600,	1201,	0,	9,	46,	
423716,	420,	60,	600,	1200,	0,	9,	46,	
425721,	420,	60,	600,	1200,	0,	9,	46,	
427726,	420,	60,	600,	1200,	0,	9,	46,	
429733,	420,	60,	600,	1200,	0,	9,	46,	
431739,	420,	60,	600,	1199,	0,	9,	46,	
433748,	420,	60,	600,	1200,	0,	9,	46,	
435756,	420,	60,	600,	1201,	0,	9,	46,	
437765,	420,	60,	600,	1199,	0,	9,	46,	
439774,	420,	60,	600,	1200,	0,	9,	46,	
441783,	156,	16,	644,	1201,	0,	10,	47,	
443789,	60,	0,	660,	1200,	0,	10,	47,	
445798,	60,	0,	660,	1200,	0,	10,	47,	
447806,	60,	0,	660,	1199,	0,	10,	47,	
449815,	60,	0,	660,	1201,	0,	10,	47,	
451823,	60,	0,	660,	1199,	0,	10,	47,	
453832,	60,	0,	659,	1200,	0,	10,	47,	
455840,	60,	0,	660,	1200,	0,	10,	47,	
457849,	60,	0,	660,	1200,	0,	10,	47,	
459857,	60,	0,	660,	1201,	0,	10,	47,	
461866,	60,	0,	659,	1199,	0,	10,	47,	
463874,	60,	0,	660,	1200,	0,	10,	47,	
465882,	60,	0,	660,	1201,	0,	10,	47,	
467891,	60,	0,	659,	1200,	0,	10,	47,	
469899,	60,	0,	660,	1200,	0,	10,	47,	
471908,	60,	0,	660,	1200,	0,	10,	47,	
473916,	60,	0,	660,	1199,	0,	10,	47,	
475924,	60,	0,	660,	1200,	0,	10,	47,	
477931,	60,	0,	660,	1201,	0,	10,	47,	
479939,	60,	0,	660,	1199,	0,	10,	47,	
481946,	60,	0,	660,	1201,	0,	10,	47,	
483951,	60,	0,	660,	1200,	0,	10,	47,	
485957,	58,	0,	638,	1159,	0,	10,	47,	
487960,	59,	0,	649,	1181,	0,	10,	47,	
489966,	60,	0,	660,	1200,	0,	10,	47,	
491974,	60,	0,	660,	1199,	0,	10,	47,	
493982,	60,	0,	660,	1200,	0,	10,	47,	
495991,	60,	0,	660,	1200,	0,	10,	47,	
497999,	60,	0,	660,	1200,	0,	10,	47,	
500008,	60,	0,	660,	1200,	0,	10,	47,	
502017,	60,	0,	660,	1201,	0,	10,	48,	
504026,	60,	0,	660,	1199,	0,	10,	48,	
506034,	60,	0,	660,	1200,	0,	10,	48,	
508043,	60,	0,	659,	1201,	0,	10,	48,	
510049,	60,	0,	660,	1199,	0,	10,	48,	
512057,	60,	0,	660,	1201,	0,	10,	48,	
514066,	60,	0,	659,	1200,	0,	10,	48,	
516074,	60,	0,	659,	1199,	0,	10,	48,	
518083,	60,	0,	660,	1201,	0,	10,	48,	
520091,	59,	0,	649,	1179,	0,	10,	48,	
522099,	60,	0,	660,	1200,	0,	10,	48,	
524107,	60,	0,	660,	1201,	0,	10,	48,	
526116,	60,	0,	660,	1199,	0,	10,	48,	
528124,	60,	0,	660,	1201,	0,	10,	48,	
530132,	60,	0,	660,	1200,	0,	10,	48,	
532140,	60,	0,	660,	1199,	0,	10,	48,	
534148,	60,	0,	659,	1200,	0,	10,	48,	
536157,	60,	0,	660,	1200,	0,	10,	48,	
538165,	60,	0,	660,	1201,	0,	10,	48,	
540173,	60,	0,	659,	1199,	0,	10,	48,	
542180,	60,	0,	660,	1200,	0,	10,	48,	
544185,	60,	0,	660,	1201,	0,	10,	48,	
546191,	60,	0,	660,	1199,	0,	10,	48,	
548196,	60,	0,	659,	1200,	0,	10,	48,	
550203,	60,	0,	660,	1201,	0,	10,	48,	
552211,	60,	0,	659,	1200,	0,	10,	48,	
554219,	60,	0,	660,	1200,	0,	10,	48,	
556227,	60,	0,	660,	1200,	0,	10,	48,	
558235,	60,	0,	660,	1200,	0,	10,	48,	
560243,	60,	0,	659,	1199,	0,	10,	48,	
562252,	60,	0,	660,	1200,	0,	10,	49,	
564260,	60,	0,	660,	1200,	0,	10,	49,	
566268,	60,	0,	660,	1201,	0,	10,	49,	
568276,	60,	0,	660,	1200,	0,	10,	49,	
570284,	60,	0,	660,	1200,	0,	10,	49,	
572292,	60,	0,	660,	1199,	0,	10,	49,	
574300,	60,	0,	660,	1201,	0,	10,	49,	
576306,	60,	0,	660,	1200,	0,	10,	49,	
578315,	60,	0,	660,	1200,	0,	10,	49,	
580324,	60,	0,	659,	1199,	0,	10,	49,	
582332,	60,	0,	659,	1200,	0,	10,	50,	
584340,	60,	0,	660,	1200,	0,	10,	50,	
586349,	60,	0,	660,	1200,	0,	10,	50,	
588357,	60,	0,	660,	1201,	0,	10,	50,	
590365,	60,	0,	660,	1200,	0,	10,	50,	
592373,	60,	0,	659,	1199,	0,	10,	50,	
594382,	60,	0,	660,	1201,	0,	10,	50,	
596391,	60,	0,	660,	1199,	0,	10,	50,	
598398,	60,	0,	660,	1201,	0,	10,	50,	
600405,	60,	0,	660,	1200,	0,	10,	50,	
602411,	60,	0,	659,	978,	0,	10,	50,	
604417,	60,	0,	660,	1199,	0,	10,	50,	
606423,	60,	0,	660,	1201,	0,	10,	50,	
608440,	55,	0,	605,	1100,	0,	10,	50,	
610454,	55,	0,	605,	1100,	0,	10,	50,	
612462,	60,	0,	659,	1199,	0,	10,	50,	
614471,	60,	0,	660,	1200,	0,	10,	50,	
616480,	60,	0,	659,	1200,	0,	10,	50,	
618488,	60,	0,	660,	1201,	0,	10,	50,	
620496,	60,	0,	658,	1200,	0,	10,	50,	
622504,	60,	0,	660,	1199,	0,	10,	50,	
624512,	60,	0,	660,	1200,	0,	10,	50,	
626519,	60,	0,	660,	1200,	0,	10,	50,	
628526,	60,	0,	660,	1201,	0,	10,	50,	
630534,	60,	0,	660,	1199,	0,	10,	50,	
632543,	60,	0,	660,	1201,	0,	10,	50,	
634551,	60,	0,	660,	1199,	0,	10,	50,	
636559,	60,	0,	660,	1201,	0,	10,	50,	
638567,	60,	0,	660,	1199,	0,	10,	50,	
640576,	60,	0,	660,	1200,	0,	10,	50,	
642582,	60,	0,	660,	1201,	0,	10,	50,	
644590,	60,	0,	658,	1200,	0,	10,	50,	
646598,	60,	0,	660,	1200,	0,	10,	50,	
648607,	60,	0,	659,	1199,	0,	10,	50,	
650616,	60,	0,	660,	1201,	0,	10,	50,	
652624,	60,	0,	660,	1200,	0,	10,	50,	
654633,	60,	0,	660,	1199,	0,	10,	50,	
656642,	60,	0,	660,	1201,	0,	10,	50,	
658650,	60,	0,	660,	1200,	0,	10,	50,	
660657,	60,	0,	659,	1200,	0,	10,	50,	
662663,	60,	0,	660,	1200,	0,	10,	50,	
664668,	60,	0,	660,	1199,	0,	10,	50,	
666673,	60,	0,	660,	1200,	0,	10,	50,	
668679,	60,	0,	660,	1201,	0,	10,	50,	
670684,	60,	0,	660,	1200,	0,	10,	50,	
672692,	60,	0,	660,	1199,	0,	10,	50,	
674701,	60,	0,	660,	1200,	0,	10,	50,	
676710,	60,	0,	660,	1200,	0,	10,	50,	
678719,	60,	0,	660,	1200,	0,	10,	50,	
680727,	60,	0,	660,	1200,	0,	10,	50,	
682736,	60,	0,	659,	1201,	0,	10,	50,	
684745,	60,	0,	660,	1200,	0,	10,	50,	
686754,	60,	0,	660,	1200,	0,	10,	50,	
688762,	60,	0,	660,	1200,	0,	10,	50,	
690771,	60,	0,	660,	1200,	0,	10,	50,	
692779,	60,	0,	660,	1200,	0,	10,	50,	
694785,	60,	0,	660,	1200,	0,	10,	50,	
696793,	60,	0,	659,	1200,	0,	10,	50,	
698802,	60,	0,	660,	1200,	0,	10,	50,	
700811,	60,	0,	660,	1200,	0,	10,	50,	
702819,	60,	0,	660,	1200,	0,	10,	50,	
704828,	60,	0,	660,	1200,	0,	10,	50,	
706836,	60,	0,	660,	1200,	0,	10,	50,	
708845,	60,	0,	660,	1199,	0,	10,	50,	
710854,	60,	0,	659,	1201,	0,	10,	50,	
712862,	60,	0,	660,	1200,	0,	10,	50,	
714871,	60,	0,	659,	1200,	0,	10,	50,	
716880,	60,	0,	660,	1199,	0,	10,	50,	
718889,	60,	0,	660,	1201,	0,	10,	50,	
720897,	60,	0,	658,	1199,	0,	10,	50,	
722903,	60,	0,	660,	1200,	0,	10,	50,	
724908,	60,	0,	660,	1201,	0,	10,	50,	
726914,	60,	0,	660,	1199,	0,	10,	50,	
728919,	60,	0,	660,	1200,	0,	10,	50,	
730924,	60,	0,	659,	1200,	0,	10,	50,	
732932,	60,	0,	660,	1201,	0,	10,	50,	
734941,	60,	0,	659,	1199,	0,	10,	50,	
736949,	60,	0,	659,	1201,	0,	10,	50,	
738958,	60,	0,	660,	1200,	0,	10,	50,	
740966,	60,	0,	660,	1199,	0,	10,	50,	
742975,	60,	0,	660,	1200,	0,	10,	50,	
744984,	60,	0,	660,	1201,	0,	10,	50,	
746992,	60,	0,	660,	1200,	0,	10,	50,	
749001,	60,	0,	658,	1199,	0,	10,	50,	
751010,	60,	0,	660,	1200,	0,	10,	50,	
753019,	60,	0,	660,	1201,	0,	10,	50,	
755027,	60,	0,	660,	1199,	0,	10,	50,	
757034,	60,	0,	660,	1201,	0,	10,	50,	
759041,	60,	0,	660,	1200,	0,	10,	50,	
761050,	60,	0,	660,	1200,	0,	10,	50,	
763059,	60,	0,	660,	1200,	0,	10,	50,	
765067,	60,	0,	660,	1199,	0,	10,	50,	
767076,	60,	0,	660,	1200,	0,	10,	50,	
769084,	60,	0,	660,	1201,	0,	10,	50,	
771093,	60,	0,	660,	1199,	0,	10,	50,	
773102,	60,	0,	660,	1201,	0,	10,	50,	
775110,	60,	0,	660,	1199,	0,	10,	50,	
777118,	60,	0,	660,	1200,	0,	10,	50,	
779125,	60,	0,	660,	1201,	0,	10,	50,	
781130,	60,	0,	660,	1199,	0,	10,	50,	
783136,	60,	0,	660,	1200,	0,	10,	50,	
785141,	60,	0,	660,	1200,	0,	10,	50,	
787146,	60,	0,	660,	1200,	0,	10,	50,	
789151,	60,	0,	660,	1200,	0,	10,	50,	
791158,	60,	0,	660,	1201,	0,	10,	50,	
793167,	60,	0,	660,	1200,	0,	10,	50,	
795176,	60,	0,	660,	1200,	0,	10,	50,	
797184,	60,	0,	659,	1200,	0,	10,	50,	
799193,	60,	0,	660,	1200,	0,	10,	50,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
85,	55,	8,	0,	12,	0,	0,	0,	
2105,	4433,	792,	0,	1093,	0,	0,	0,	
4110,	4378,	779,	0,	1081,	0,	0,	0,	
6127,	4307,	767,	0,	1062,	0,	0,	0,	
8132,	4379,	780,	0,	1080,	0,	0,	0,	
10138,	4376,	781,	0,	1079,	0,	0,	0,	
12153,	4289,	764,	0,	1059,	0,	0,	0,	
14158,	4379,	780,	0,	1080,	0,	0,	0,	
16159,	3867,	689,	0,	954,	0,	0,	0,	
18164,	4380,	780,	0,	1080,	0,	0,	0,	
20171,	4380,	780,	0,	1079,	0,	0,	5,	
22176,	4378,	780,	0,	1081,	0,	0,	5,	
24184,	4377,	779,	0,	1080,	0,	0,	5,	
26190,	4104,	732,	0,	1011,	0,	0,	5,	
28198,	4379,	780,	0,	1081,	0,	0,	5,	
30207,	4374,	780,	0,	1080,	0,	0,	5,	
32216,	4379,	780,	0,	1080,	0,	0,	5,	
34225,	4379,	779,	0,	1080,	0,	0,	5,	
36233,	4378,	781,	0,	1080,	0,	0,	5,	
38241,	4379,	780,	0,	1080,	0,	0,	5,	
40250,	4374,	780,	0,	1079,	0,	0,	12,	
42259,	4377,	780,	0,	1081,	0,	0,	12,	
44267,	4380,	780,	0,	1080,	0,	0,	12,	
46275,	4377,	780,	0,	1080,	0,	0,	12,	
48283,	4373,	779,	0,	1080,	0,	0,	12,	
50291,	4381,	780,	0,	1080,	0,	0,	12,	
52299,	4377,	781,	0,	1079,	0,	0,	12,	
54306,	4376,	780,	0,	1081,	0,	0,	12,	
56314,	4378,	780,	0,	1080,	0,	0,	12,	
58323,	4380,	779,	0,	1080,	0,	0,	12,	
60331,	4264,	761,	19,	1080,	0,	2,	18,	
62339,	3660,	661,	120,	1080,	0,	2,	18,	
64346,	3659,	660,	120,	1080,	0,	2,	18,	
66351,	3648,	658,	119,	1075,	0,	2,	18,	
68359,	3658,	660,	120,	1081,	0,	2,	18,	
70368,	3659,	660,	120,	1079,	0,	2,	18,	
72371,	3427,	618,	113,	1013,	0,	2,	18,	
74383,	3283,	592,	107,	968,	0,	2,	18,	
76388,	3656,	660,	120,	1079,	0,	2,	18,	
78393,	3656,	659,	120,	1081,	0,	2,	18,	
80400,	3659,	661,	120,	1079,	0,	2,	21,	
82409,	3659,	660,	120,	1081,	0,	2,	21,	
84417,	3657,	659,	120,	1080,	0,	2,	21,	
86426,	3659,	661,	120,	1080,	0,	2,	21,	
88433,	3659,	659,	120,	1080,	0,	2,	21,	
90441,	3660,	661,	120,	1080,	0,	2,	21,	
92449,	3660,	660,	120,	1079,	0,	2,	21,	
94458,	3657,	660,	120,	1080,	0,	2,	21,	
96467,	3659,	660,	120,	1080,	0,	2,	21,	
98475,	3659,	660,	120,	1081,	0,	2,	21,	
100484,	3580,	647,	133,	1080,	0,	3,	22,	
102492,	3297,	600,	180,	1080,	0,	3,	22,	
104500,	3297,	600,	180,	1079,	0,	3,	22,	
106508,	3298,	600,	180,	1081,	0,	3,	22,	
108517,	3298,	600,	180,	1080,	0,	3,	22,	
110525,	3298,	600,	180,	1079,	0,	3,	22,	
112534,	3298,	600,	180,	1081,	0,	3,	22,	
114542,	3300,	600,	180,	1080,	0,	3,	22,	
116550,	3295,	599,	180,	1080,	0,	3,	22,	
118559,	3299,	601,	180,	1080,	0,	3,	22,	
120565,	3225,	585,	195,	1079,	0,	4,	23,	
122574,	3000,	540,	240,	1081,	0,	4,	23,	
124582,	2999,	540,	240,	1080,	0,	4,	23,	
126591,	3000,	539,	240,	1080,	0,	4,	23,	
128599,	2998,	541,	240,	1079,	0,	4,	23,	
130608,	2999,	540,	240,	1081,	0,	4,	23,	
132613,	2997,	540,	240,	1080,	0,	4,	23,	
134618,	3000,	540,	240,	1080,	0,	4,	23,	
136623,	2994,	540,	240,	1079,	0,	4,	23,	
138628,	2998,	540,	240,	1081,	0,	4,	23,	
140635,	2898,	523,	257,	1080,	0,	5,	24,	
142644,	2636,	479,	300,	1080,	0,	5,	24,	
144652,	2638,	481,	300,	1079,	0,	5,	24,	
146661,	2640,	480,	300,	1081,	0,	5,	24,	
148670,	2640,	480,	300,	1079,	0,	5,	24,	
150679,	2639,	480,	300,	1081,	0,	5,	24,	
152686,	2637,	480,	300,	1080,	0,	5,	24,	
154695,	2639,	480,	300,	1080,	0,	5,	24,	
156703,	2639,	480,	300,	1080,	0,	5,	24,	
158711,	2639,	480,	300,	1080,	0,	5,	24,	
160720,	2525,	460,	319,	1080,	0,	6,	26,	
162729,	2279,	421,	360,	1079,	0,	6,	26,	
164737,	2278,	420,	360,	1080,	0,	6,	26,	
166746,	2280,	420,	360,	1081,	0,	6,	26,	
168754,	2280,	420,	360,	1079,	0,	6,	26,	
170762,	2277,	420,	360,	1080,	0,	6,	26,	
172770,	2279,	419,	360,	1081,	0,	6,	26,	
174778,	2280,	420,	360,	1080,	0,	6,	26,	
176787,	2279,	420,	360,	1080,	0,	6,	26,	
178796,	2280,	420,	360,	1080,	0,	6,	26,	
180805,	2152,	400,	381,	1080,	0,	7,	27,	
182813,	1919,	359,	420,	1080,	0,	7,	27,	
184821,	1887,	355,	416,	1066,	0,	7,	27,	
186828,	1919,	360,	420,	1080,	0,	7,	27,	
188836,	1919,	360,	419,	1080,	0,	7,	27,	
190844,	1918,	360,	420,	1079,	0,	7,	27,	
192850,	1920,	360,	420,	1081,	0,	7,	27,	
194855,	1920,	360,	420,	1079,	0,	7,	27,	
196861,	1919,	360,	419,	1081,	0,	7,	27,	
198866,	1920,	360,	420,	1079,	0,	7,	27,	
200873,	1920,	360,	419,	1081,	0,	7,	27,	
202882,	1918,	360,	420,	1080,	0,	7,	27,	
204890,	1920,	360,	420,	1080,	0,	7,	27,	
206899,	1920,	360,	420,	1080,	0,	7,	27,	
208907,	1920,	360,	420,	1080,	0,	7,	27,	
210915,	1920,	360,	420,	1079,	0,	7,	27,	
212923,	1920,	360,	420,	1081,	0,	7,	27,	
214930,	1918,	360,	420,	1080,	0,	7,	27,	
216939,	1920,	360,	420,	1080,	0,	7,	27,	
218945,	1920,	360,	420,	1079,	0,	7,	27,	
220954,	1770,	335,	445,	1080,	0,	8,	29,	
222962,	1560,	300,	480,	1081,	0,	8,	29,	
224970,	1560,	300,	480,	1080,	0,	8,	29,	
226979,	1560,	300,	480,	1080,	0,	8,	29,	
228987,	1559,	300,	480,	1079,	0,	8,	29,	
230995,	1559,	300,	480,	1081,	0,	8,	29,	
233003,	1559,	300,	480,	1080,	0,	8,	29,	
235011,	1559,	300,	480,	1080,	0,	8,	29,	
237020,	1558,	300,	479,	1080,	0,	8,	29,	
239028,	1559,	300,	479,	1080,	0,	8,	29,	
241037,	1560,	300,	480,	1079,	0,	8,	32,	
243045,	1560,	300,	480,	1081,	0,	8,	32,	
245053,	1560,	300,	480,	1080,	0,	8,	32,	
247062,	1560,	300,	480,	1080,	0,	8,	32,	
249070,	1559,	300,	480,	1079,	0,	8,	32,	
251076,	1560,	300,	480,	1081,	0,	8,	32,	
253082,	1560,	300,	480,	1079,	0,	8,	32,	
255087,	1560,	300,	480,	1081,	0,	8,	32,	
257093,	1560,	300,	480,	1080,	0,	8,	32,	
259098,	1560,	300,	480,	1080,	0,	8,	32,	
261106,	1559,	300,	480,	1079,	0,	8,	35,	
263114,	1559,	300,	477,	1076,	0,	8,	35,	
265123,	1560,	299,	480,	1081,	0,	8,	35,	
267131,	1559,	301,	479,	1080,	0,	8,	35,	
269140,	1558,	300,	480,	1080,	0,	8,	35,	
271148,	1560,	300,	479,	1080,	0,	8,	35,	
273157,	1559,	300,	480,	1079,	0,	8,	35,	
275166,	1560,	300,	480,	1080,	0,	8,	35,	
277174,	1559,	300,	480,	1081,	0,	8,	35,	
279183,	1560,	300,	480,	1080,	0,	8,	35,	
281192,	1560,	300,	480,	1080,	0,	8,	35,	
283200,	1560,	300,	480,	1079,	0,	8,	35,	
285207,	1559,	300,	480,	1080,	0,	8,	35,	
287216,	1557,	300,	480,	1080,	0,	8,	35,	
289224,	1560,	299,	480,	1081,	0,	8,	35,	
291233,	1559,	301,	480,	1079,	0,	8,	35,	
293242,	1559,	300,	480,	1080,	0,	8,	35,	
295250,	1559,	300,	480,	1081,	0,	8,	35,	
297259,	1559,	300,	479,	1080,	0,	8,	35,	
299268,	1560,	300,	480,	1079,	0,	8,	35,	
301277,	1362,	267,	512,	1081,	0,	9,	37,	
303285,	1200,	240,	539,	1079,	0,	9,	37,	
305294,	1199,	240,	540,	1080,	0,	9,	37,	
307303,	1200,	240,	540,	1080,	0,	9,	37,	
309312,	1199,	240,	540,	1081,	0,	9,	37,	
311319,	1200,	240,	540,	1080,	0,	9,	37,	
313324,	1200,	240,	540,	1080,	0,	9,	37,	
315330,	1199,	240,	540,	1080,	0,	9,	37,	
317342,	1159,	232,	525,	1048,	0,	9,	37,	
319344,	1040,	208,	468,	936,	0,	9,	37,	
321352,	1200,	240,	540,	1080,	0,	9,	38,	
323360,	1199,	240,	540,	1080,	0,	9,	38,	
325369,	1200,	240,	540,	1079,	0,	9,	38,	
327377,	1200,	240,	540,	1080,	0,	9,	38,	
329386,	1199,	240,	540,	1080,	0,	9,	38,	
331394,	1200,	240,	540,	1081,	0,	9,	38,	
333403,	1200,	240,	540,	1080,	0,	9,	38,	
335411,	1200,	240,	540,	1079,	0,	9,	38,	
337420,	1200,	240,	539,	1080,	0,	9,	38,	
339428,	1200,	240,	540,	1081,	0,	9,	38,	
341437,	1200,	240,	540,	1080,	0,	9,	40,	
343445,	1199,	240,	540,	1080,	0,	9,	40,	
345453,	1200,	240,	540,	1079,	0,	9,	40,	
347461,	1200,	240,	540,	1080,	0,	9,	40,	
349469,	1200,	240,	540,	1081,	0,	9,	40,	
351476,	1200,	240,	540,	1080,	0,	9,	40,	
353485,	1200,	240,	540,	1080,	0,	9,	40,	
355493,	1199,	240,	540,	1080,	0,	9,	40,	
357502,	1199,	240,	540,	1079,	0,	9,	40,	
359510,	1200,	240,	539,	1081,	0,	9,	40,	
361519,	1200,	240,	540,	1080,	0,	9,	41,	
363527,	1200,	240,	540,	1079,	0,	9,	41,	
365536,	1200,	240,	540,	1081,	0,	9,	41,	
367545,	1200,	240,	540,	1079,	0,	9,	41,	
369554,	1200,	240,	540,	1081,	0,	9,	41,	
371559,	1200,	240,	539,	1079,	0,	9,	41,	
373565,	1200,	240,	540,	1080,	0,	9,	41,	
375571,	1200,	240,	540,	1081,	0,	9,	41,	
377577,	1200,	240,	540,	1080,	0,	9,	41,	
379583,	1200,	240,	540,	1080,	0,	9,	41,	
381590,	1034,	199,	580,	1080,	0,	10,	45,	
383599,	959,	180,	600,	1080,	0,	10,	45,	
385608,	960,	180,	599,	1079,	0,	10,	45,	
387616,	960,	180,	600,	1081,	0,	10,	45,	
389625,	960,	180,	600,	1080,	0,	10,	45,	
391634,	960,	180,	600,	1080,	0,	10,	45,	
393643,	960,	180,	600,	1079,	0,	10,	45,	
395650,	960,	180,	600,	1081,	0,	10,	45,	
397659,	960,	180,	600,	1080,	0,	10,	45,	
399668,	959,	180,	599,	1079,	0,	10,	45,	
401674,	960,	180,	600,	1080,	0,	10,	45,	
403680,	959,	180,	600,	1081,	0,	10,	45,	
405694,	848,	159,	527,	949,	0,	10,	45,	
407698,	880,	165,	553,	995,	0,	10,	45,	
409705,	960,	180,	600,	1080,	0,	10,	45,	
411710,	960,	180,	599,	1079,	0,	10,	45,	
413715,	960,	180,	600,	1081,	0,	10,	45,	
415722,	960,	180,	600,	1079,	0,	10,	45,	
417727,	960,	180,	600,	1080,	0,	10,	45,	
