Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
400122,	2340,	60,	1439,	360,	0,	10,	44,	
402131,	2340,	61,	1440,	360,	0,	10,	44,	
404139,	2339,	60,	1440,	360,	0,	10,	44,	
406148,	2340,	60,	1440,	360,	0,	10,	44,	
408157,	2339,	60,	1440,	359,	0,	10,	44,	
410164,	2339,	59,	1440,	361,	0,	10,	44,	
412171,	2338,	61,	1440,	359,	0,	10,	44,	
414178,	2339,	60,	1439,	360,	0,	10,	44,	
416186,	2339,	60,	1440,	360,	0,	10,	44,	
418194,	2337,	60,	1440,	360,	0,	10,	44,	
420203,	2340,	60,	1440,	361,	0,	10,	44,	
422212,	2339,	60,	1439,	360,	0,	10,	44,	
424221,	2339,	59,	1440,	360,	0,	10,	44,	
426230,	2340,	60,	1440,	360,	0,	10,	44,	
428238,	2339,	61,	1440,	359,	0,	10,	44,	
430247,	2340,	60,	1439,	361,	0,	10,	44,	
432255,	2340,	60,	1440,	360,	0,	10,	44,	
434264,	2339,	60,	1438,	360,	0,	10,	44,	
436273,	2340,	59,	1440,	360,	0,	10,	44,	
438281,	2340,	61,	1439,	360,	0,	10,	44,	
440290,	2340,	59,	1440,	360,	0,	10,	44,	
442298,	2340,	61,	1440,	359,	0,	10,	44,	
444305,	2340,	60,	1440,	361,	0,	10,	44,	
446312,	2338,	60,	1439,	359,	0,	10,	44,	
448321,	2340,	60,	1440,	360,	0,	10,	44,	
450328,	2340,	60,	1438,	360,	0,	10,	44,	
452336,	2339,	60,	1439,	360,	0,	10,	44,	
454344,	2338,	60,	1439,	361,	0,	10,	44,	
456353,	2338,	59,	1439,	360,	0,	10,	44,	
458361,	2339,	61,	1440,	360,	0,	10,	44,	
460370,	2323,	59,	1433,	354,	0,	10,	44,	
462378,	2165,	1,	1499,	366,	0,	10,	45,	
464387,	2160,	0,	1498,	360,	0,	10,	45,	
466395,	2159,	0,	1499,	360,	0,	10,	45,	
468403,	2156,	0,	1500,	360,	0,	10,	45,	
470411,	2158,	0,	1499,	360,	0,	10,	45,	
472420,	2158,	0,	1500,	359,	0,	10,	45,	
474428,	2158,	0,	1498,	361,	0,	10,	45,	
476434,	2158,	0,	1499,	360,	0,	10,	45,	
478442,	2159,	0,	1500,	359,	0,	10,	45,	
480451,	2159,	0,	1500,	361,	0,	10,	45,	
482459,	2159,	0,	1500,	359,	0,	10,	45,	
484468,	2159,	0,	1499,	361,	0,	10,	45,	
486476,	2159,	0,	1500,	359,	0,	10,	45,	
488484,	2159,	0,	1500,	361,	0,	10,	45,	
490493,	2159,	0,	1498,	359,	0,	10,	45,	
492500,	2158,	0,	1500,	361,	0,	10,	45,	
494508,	2159,	0,	1500,	360,	0,	10,	45,	
496516,	2160,	0,	1500,	360,	0,	10,	45,	
498525,	2160,	0,	1499,	360,	0,	10,	45,	
500532,	2158,	0,	1500,	359,	0,	10,	45,	
502541,	2158,	0,	1500,	361,	0,	10,	45,	
504549,	2159,	0,	1499,	360,	0,	10,	45,	
506557,	2155,	0,	1497,	360,	0,	10,	45,	
508565,	2160,	0,	1499,	359,	0,	10,	45,	
510572,	2160,	0,	1499,	360,	0,	10,	45,	
512580,	2159,	0,	1500,	361,	0,	10,	45,	
514589,	2159,	0,	1500,	360,	0,	10,	45,	
516597,	2159,	0,	1497,	359,	0,	10,	45,	
518606,	2160,	0,	1500,	360,	0,	10,	45,	
520614,	2160,	0,	1499,	360,	0,	10,	45,	
522622,	2160,	0,	1500,	361,	0,	10,	45,	
524631,	2159,	0,	1498,	359,	0,	10,	45,	
526639,	2158,	0,	1498,	361,	0,	10,	45,	
528648,	2159,	0,	1497,	359,	0,	10,	45,	
530656,	2159,	0,	1499,	360,	0,	10,	45,	
532665,	2160,	0,	1498,	361,	0,	10,	45,	
534673,	2157,	0,	1500,	359,	0,	10,	45,	
536680,	2160,	0,	1500,	360,	0,	10,	45,	
538688,	2160,	0,	1500,	360,	0,	10,	45,	
540697,	2159,	0,	1500,	361,	0,	10,	45,	
542704,	2159,	0,	1500,	359,	0,	10,	45,	
544712,	2159,	0,	1500,	360,	0,	10,	45,	
546720,	2160,	0,	1500,	361,	0,	10,	45,	
548729,	2160,	0,	1498,	359,	0,	10,	45,	
550738,	2160,	0,	1500,	360,	0,	10,	45,	
552746,	2159,	0,	1500,	361,	0,	10,	45,	
554755,	2158,	0,	1500,	359,	0,	10,	45,	
556763,	2160,	0,	1499,	361,	0,	10,	45,	
558772,	2156,	0,	1498,	359,	0,	10,	45,	
560781,	2159,	0,	1500,	361,	0,	10,	45,	
562789,	2158,	0,	1498,	360,	0,	10,	45,	
564798,	2158,	0,	1500,	360,	0,	10,	45,	
566805,	2159,	0,	1500,	359,	0,	10,	45,	
568813,	2159,	0,	1498,	360,	0,	10,	45,	
570820,	2159,	0,	1499,	361,	0,	10,	45,	
572827,	2158,	0,	1500,	359,	0,	10,	45,	
574836,	2159,	0,	1500,	361,	0,	10,	45,	
576844,	2160,	0,	1500,	359,	0,	10,	45,	
578851,	2160,	0,	1500,	361,	0,	10,	45,	
580860,	2160,	0,	1500,	360,	0,	10,	45,	
582867,	2159,	0,	1500,	360,	0,	10,	45,	
584875,	2159,	0,	1500,	360,	0,	10,	45,	
586883,	2160,	0,	1499,	360,	0,	10,	45,	
588891,	2158,	0,	1497,	360,	0,	10,	45,	
590900,	2159,	0,	1498,	360,	0,	10,	45,	
592907,	2160,	0,	1500,	360,	0,	10,	45,	
594915,	2160,	0,	1499,	359,	0,	10,	45,	
596923,	2160,	0,	1500,	360,	0,	10,	45,	
598931,	2160,	0,	1500,	360,	0,	10,	45,	
600939,	2158,	0,	1499,	361,	0,	10,	45,	
602947,	2158,	0,	1499,	360,	0,	10,	45,	
604955,	2159,	0,	1500,	360,	0,	10,	45,	
606963,	2159,	0,	1499,	360,	0,	10,	45,	
608971,	2160,	0,	1500,	359,	0,	10,	45,	
610980,	2158,	0,	1499,	360,	0,	10,	45,	
612987,	2159,	0,	1500,	361,	0,	10,	45,	
614996,	2160,	0,	1497,	359,	0,	10,	45,	
617003,	2160,	0,	1500,	360,	0,	10,	45,	
619012,	2159,	0,	1499,	360,	0,	10,	45,	
621019,	2159,	0,	1500,	360,	0,	10,	45,	
623028,	2160,	0,	1500,	361,	0,	10,	45,	
625036,	2160,	0,	1499,	360,	0,	10,	45,	
627043,	2159,	0,	1500,	360,	0,	10,	45,	
629050,	2159,	0,	1499,	360,	0,	10,	45,	
631058,	2159,	0,	1500,	359,	0,	10,	45,	
633067,	2159,	0,	1499,	360,	0,	10,	45,	
635073,	2158,	0,	1499,	361,	0,	10,	45,	
637081,	2156,	0,	1500,	359,	0,	10,	45,	
639089,	2159,	0,	1499,	361,	0,	10,	45,	
641097,	2159,	0,	1500,	359,	0,	10,	45,	
643105,	2159,	0,	1499,	361,	0,	10,	45,	
645114,	2158,	0,	1500,	359,	0,	10,	45,	
647122,	2160,	0,	1499,	361,	0,	10,	45,	
649130,	2157,	0,	1499,	360,	0,	10,	45,	
651139,	2158,	0,	1500,	360,	0,	10,	45,	
653146,	2160,	0,	1500,	359,	0,	10,	45,	
655153,	2160,	0,	1500,	360,	0,	10,	45,	
657162,	2156,	0,	1500,	360,	0,	10,	45,	
659170,	2158,	0,	1499,	360,	0,	10,	45,	
661179,	2159,	0,	1500,	361,	0,	10,	45,	
663187,	2160,	0,	1500,	359,	0,	10,	45,	
665196,	2158,	0,	1498,	361,	0,	10,	45,	
667204,	2159,	0,	1500,	360,	0,	10,	45,	
669210,	2158,	0,	1498,	360,	0,	10,	45,	
671218,	2157,	0,	1500,	359,	0,	10,	45,	
673226,	2160,	0,	1499,	361,	0,	10,	45,	
675234,	2160,	0,	1500,	360,	0,	10,	45,	
677243,	2159,	0,	1498,	360,	0,	10,	45,	
679252,	2158,	0,	1500,	359,	0,	10,	45,	
681260,	2159,	0,	1500,	361,	0,	10,	45,	
683268,	2160,	0,	1500,	360,	0,	10,	45,	
685274,	2158,	0,	1500,	359,	0,	10,	45,	
687282,	2158,	0,	1498,	361,	0,	10,	45,	
689289,	2160,	0,	1500,	360,	0,	10,	45,	
691297,	2160,	0,	1499,	359,	0,	10,	45,	
693305,	2157,	0,	1499,	360,	0,	10,	45,	
695313,	2160,	0,	1500,	361,	0,	10,	45,	
697320,	2159,	0,	1499,	360,	0,	10,	45,	
699329,	2159,	0,	1500,	360,	0,	10,	45,	
701337,	2158,	0,	1500,	360,	0,	10,	45,	
703344,	2160,	0,	1499,	360,	0,	10,	45,	
705352,	2160,	0,	1499,	359,	0,	10,	45,	
707361,	2160,	0,	1499,	360,	0,	10,	45,	
709368,	2158,	0,	1500,	361,	0,	10,	45,	
711375,	2159,	0,	1498,	359,	0,	10,	45,	
713381,	2159,	0,	1499,	360,	0,	10,	45,	
715386,	2160,	0,	1500,	360,	0,	10,	45,	
717392,	2159,	0,	1499,	361,	0,	10,	45,	
719399,	2160,	0,	1500,	360,	0,	10,	45,	
721406,	2159,	0,	1498,	360,	0,	10,	45,	
723413,	2158,	0,	1500,	360,	0,	10,	45,	
725421,	2160,	0,	1499,	359,	0,	10,	45,	
727428,	2159,	0,	1499,	361,	0,	10,	45,	
729437,	2160,	0,	1500,	359,	0,	10,	45,	
731445,	2160,	0,	1500,	360,	0,	10,	45,	
733454,	2159,	0,	1499,	361,	0,	10,	45,	
735462,	2159,	0,	1500,	359,	0,	10,	45,	
737470,	2159,	0,	1497,	360,	0,	10,	45,	
739479,	2159,	0,	1500,	361,	0,	10,	45,	
741486,	2159,	0,	1500,	359,	0,	10,	45,	
743495,	2159,	0,	1498,	361,	0,	10,	45,	
745503,	2158,	0,	1500,	359,	0,	10,	45,	
747512,	2157,	0,	1499,	360,	0,	10,	45,	
749518,	2158,	0,	1498,	360,	0,	10,	45,	
751526,	2160,	0,	1499,	361,	0,	10,	45,	
753534,	2160,	0,	1498,	359,	0,	10,	45,	
755542,	2158,	0,	1500,	360,	0,	10,	45,	
757550,	2160,	0,	1499,	360,	0,	10,	45,	
759559,	2158,	0,	1500,	360,	0,	10,	45,	
761567,	2158,	0,	1499,	360,	0,	10,	45,	
763575,	2159,	0,	1500,	360,	0,	10,	45,	
765583,	2160,	0,	1500,	361,	0,	10,	45,	
767592,	2159,	0,	1499,	359,	0,	10,	45,	
769600,	2159,	0,	1499,	361,	0,	10,	45,	
771608,	2159,	0,	1497,	359,	0,	10,	45,	
773616,	2157,	0,	1499,	361,	0,	10,	45,	
775624,	2160,	0,	1499,	360,	0,	10,	45,	
777631,	2160,	0,	1499,	359,	0,	10,	45,	
779639,	2160,	0,	1500,	360,	0,	10,	45,	
781647,	2160,	0,	1500,	361,	0,	10,	45,	
783655,	2160,	0,	1499,	360,	0,	10,	45,	
785662,	2158,	0,	1499,	359,	0,	10,	45,	
787671,	2160,	0,	1498,	361,	0,	10,	45,	
789678,	2160,	0,	1500,	360,	0,	10,	45,	
791687,	2160,	0,	1500,	360,	0,	10,	45,	
793694,	2159,	0,	1500,	360,	0,	10,	45,	
795703,	2158,	0,	1499,	360,	0,	10,	45,	
797711,	2159,	0,	1500,	360,	0,	10,	45,	
799719,	2159,	0,	1499,	360,	0,	10,	45,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
54,	129,	25,	0,	13,	0,	0,	0,	
2062,	6298,	1200,	0,	660,	0,	0,	0,	
4070,	6297,	1200,	0,	660,	0,	0,	0,	
6078,	6298,	1200,	0,	660,	0,	0,	0,	
8087,	6297,	1199,	0,	660,	0,	0,	0,	
10096,	6293,	1201,	0,	660,	0,	0,	0,	
12104,	6296,	1200,	0,	660,	0,	0,	0,	
14111,	6296,	1199,	0,	660,	0,	0,	0,	
16117,	6298,	1201,	0,	659,	0,	0,	0,	
18126,	6293,	1200,	0,	661,	0,	0,	0,	
20135,	6261,	1194,	6,	660,	0,	2,	9,	
22144,	5577,	1080,	120,	660,	0,	2,	9,	
24152,	5576,	1079,	120,	660,	0,	2,	9,	
26160,	5575,	1081,	120,	660,	0,	2,	9,	
28168,	5575,	1080,	120,	660,	0,	2,	9,	
30177,	5575,	1080,	120,	659,	0,	2,	9,	
32185,	5576,	1080,	120,	661,	0,	2,	9,	
34193,	5575,	1080,	120,	659,	0,	2,	9,	
36201,	5576,	1080,	120,	661,	0,	2,	9,	
38208,	5577,	1080,	120,	660,	0,	2,	9,	
40348,	5856,	1134,	146,	704,	0,	4,	13,	
42357,	4976,	960,	240,	660,	0,	4,	13,	
44365,	4978,	960,	240,	660,	0,	4,	13,	
46374,	4977,	960,	240,	660,	0,	4,	13,	
48382,	4979,	960,	240,	660,	0,	4,	13,	
50391,	4974,	959,	240,	660,	0,	4,	13,	
52399,	4979,	961,	240,	659,	0,	4,	13,	
54407,	4975,	959,	240,	661,	0,	4,	13,	
56415,	4976,	961,	240,	659,	0,	4,	13,	
58420,	4979,	960,	240,	661,	0,	4,	13,	
60429,	4928,	948,	252,	660,	0,	5,	16,	
62437,	4737,	900,	299,	659,	0,	5,	16,	
64445,	4737,	899,	300,	661,	0,	5,	16,	
66453,	4732,	901,	300,	660,	0,	5,	16,	
68460,	4735,	899,	300,	660,	0,	5,	16,	
70466,	4738,	900,	300,	660,	0,	5,	16,	
72473,	4739,	900,	300,	660,	0,	5,	16,	
74481,	4737,	901,	300,	660,	0,	5,	16,	
76488,	4732,	899,	299,	660,	0,	5,	16,	
78496,	4737,	901,	300,	660,	0,	5,	16,	
80504,	4658,	886,	313,	660,	0,	6,	20,	
82512,	4377,	840,	360,	660,	0,	6,	20,	
84520,	4379,	841,	360,	659,	0,	6,	20,	
86528,	4379,	840,	359,	660,	0,	6,	20,	
88536,	4378,	840,	360,	660,	0,	6,	20,	
90544,	4379,	840,	360,	661,	0,	6,	20,	
92551,	4377,	839,	360,	660,	0,	6,	20,	
94559,	4378,	841,	360,	660,	0,	6,	20,	
96567,	4379,	840,	360,	660,	0,	6,	20,	
98576,	4378,	840,	360,	660,	0,	6,	20,	
100583,	4377,	840,	360,	660,	0,	6,	22,	
102590,	4377,	839,	360,	660,	0,	6,	22,	
104597,	4379,	840,	360,	660,	0,	6,	22,	
106606,	4376,	841,	360,	659,	0,	6,	22,	
108613,	4379,	840,	360,	661,	0,	6,	22,	
110621,	4374,	840,	360,	660,	0,	6,	22,	
112627,	4377,	840,	360,	660,	0,	6,	22,	
114634,	4377,	840,	360,	659,	0,	6,	22,	
116641,	4380,	840,	360,	661,	0,	6,	22,	
118647,	4379,	840,	360,	660,	0,	6,	22,	
120654,	4377,	839,	360,	660,	0,	6,	23,	
122662,	4380,	840,	359,	660,	0,	6,	23,	
124669,	4379,	841,	360,	659,	0,	6,	23,	
126675,	4376,	840,	360,	661,	0,	6,	23,	
128683,	4379,	840,	360,	660,	0,	6,	23,	
130691,	4377,	839,	360,	660,	0,	6,	23,	
132698,	4377,	840,	360,	660,	0,	6,	23,	
134705,	4376,	841,	360,	659,	0,	6,	23,	
136710,	4380,	840,	360,	661,	0,	6,	23,	
138718,	4379,	840,	360,	660,	0,	6,	23,	
140726,	4375,	840,	360,	660,	0,	6,	23,	
142735,	4379,	840,	360,	659,	0,	6,	23,	
144742,	4374,	840,	360,	660,	0,	6,	23,	
146751,	4376,	840,	360,	661,	0,	6,	23,	
148759,	4378,	840,	360,	659,	0,	6,	23,	
150767,	4378,	840,	360,	661,	0,	6,	23,	
152776,	4377,	840,	359,	660,	0,	6,	23,	
154784,	4373,	839,	360,	660,	0,	6,	23,	
156791,	4377,	840,	360,	660,	0,	6,	23,	
158800,	4376,	841,	360,	660,	0,	6,	23,	
160808,	4295,	819,	381,	660,	0,	7,	25,	
162817,	4138,	779,	420,	660,	0,	7,	25,	
164824,	4137,	781,	420,	659,	0,	7,	25,	
166832,	4135,	780,	420,	660,	0,	7,	25,	
168840,	4135,	780,	420,	661,	0,	7,	25,	
170847,	4137,	780,	420,	659,	0,	7,	25,	
172855,	4138,	779,	420,	661,	0,	7,	25,	
174862,	4137,	781,	420,	660,	0,	7,	25,	
176871,	4136,	780,	420,	660,	0,	7,	25,	
178879,	4139,	779,	420,	660,	0,	7,	25,	
180887,	4023,	758,	443,	660,	0,	8,	28,	
182894,	3838,	720,	480,	660,	0,	8,	28,	
184902,	3838,	719,	480,	660,	0,	8,	28,	
186910,	3837,	721,	480,	659,	0,	8,	28,	
188916,	3840,	720,	480,	661,	0,	8,	28,	
190924,	3840,	720,	480,	660,	0,	8,	28,	
192933,	3839,	720,	480,	660,	0,	8,	28,	
194941,	3836,	720,	480,	660,	0,	8,	28,	
196950,	3838,	720,	479,	660,	0,	8,	28,	
198959,	3835,	720,	480,	660,	0,	8,	28,	
200968,	3322,	591,	609,	659,	0,	9,	32,	
202976,	2638,	420,	780,	660,	0,	9,	32,	
204985,	2639,	419,	780,	661,	0,	9,	32,	
206992,	2639,	421,	779,	659,	0,	9,	32,	
209000,	2638,	420,	780,	661,	0,	9,	32,	
211008,	2640,	420,	780,	659,	0,	9,	32,	
213016,	2638,	420,	780,	661,	0,	9,	32,	
215024,	2638,	419,	780,	660,	0,	9,	32,	
217032,	2637,	420,	780,	660,	0,	9,	32,	
219040,	2639,	420,	780,	660,	0,	9,	32,	
221046,	2332,	335,	846,	649,	0,	10,	35,	
223055,	2039,	240,	960,	659,	0,	10,	35,	
225063,	2040,	240,	960,	660,	0,	10,	35,	
227072,	2040,	240,	960,	661,	0,	10,	35,	
229081,	2040,	240,	959,	659,	0,	10,	35,	
231089,	2039,	240,	960,	660,	0,	10,	35,	
233098,	2039,	240,	959,	661,	0,	10,	35,	
235107,	2039,	239,	960,	660,	0,	10,	35,	
237115,	2039,	240,	960,	660,	0,	10,	35,	
239124,	2039,	241,	960,	660,	0,	10,	35,	
241133,	2039,	240,	960,	660,	0,	10,	38,	
243141,	2039,	240,	959,	659,	0,	10,	38,	
245149,	2039,	240,	959,	661,	0,	10,	38,	
247157,	2038,	240,	959,	660,	0,	10,	38,	
249163,	2040,	239,	959,	660,	0,	10,	38,	
251171,	2039,	241,	960,	659,	0,	10,	38,	
253177,	2040,	240,	960,	661,	0,	10,	38,	
255184,	2038,	240,	960,	660,	0,	10,	38,	
257193,	2040,	240,	960,	660,	0,	10,	38,	
259201,	2039,	239,	960,	660,	0,	10,	38,	
261210,	2040,	241,	960,	660,	0,	10,	39,	
263219,	2039,	240,	959,	659,	0,	10,	39,	
265228,	2040,	240,	960,	661,	0,	10,	39,	
267237,	2039,	240,	960,	659,	0,	10,	39,	
269245,	2040,	239,	960,	661,	0,	10,	39,	
271254,	2039,	241,	960,	660,	0,	10,	39,	
273263,	2040,	240,	959,	660,	0,	10,	39,	
275271,	2039,	240,	960,	660,	0,	10,	39,	
277280,	2038,	240,	960,	659,	0,	10,	39,	
279289,	2040,	240,	959,	661,	0,	10,	39,	
281298,	1912,	208,	992,	660,	0,	10,	40,	
283306,	1800,	180,	1019,	660,	0,	10,	40,	
285315,	1800,	180,	1020,	659,	0,	10,	40,	
287321,	1799,	180,	1019,	660,	0,	10,	40,	
289330,	1800,	179,	1020,	661,	0,	10,	40,	
291339,	1800,	181,	1019,	660,	0,	10,	40,	
293348,	1799,	180,	1020,	659,	0,	10,	40,	
295356,	1797,	180,	1020,	660,	0,	10,	40,	
297365,	1799,	180,	1020,	661,	0,	10,	40,	
299373,	1798,	180,	1020,	660,	0,	10,	40,	
301382,	1799,	180,	1019,	660,	0,	10,	41,	
303390,	1800,	180,	1020,	659,	0,	10,	41,	
305398,	1799,	180,	1020,	660,	0,	10,	41,	
307407,	1800,	179,	1020,	661,	0,	10,	41,	
309415,	1797,	181,	1019,	660,	0,	10,	41,	
311423,	1800,	180,	1020,	659,	0,	10,	41,	
313430,	1800,	180,	1020,	661,	0,	10,	41,	
315436,	1799,	180,	1019,	659,	0,	10,	41,	
317444,	1800,	180,	1020,	660,	0,	10,	41,	
319450,	1800,	180,	1020,	661,	0,	10,	41,	
321458,	1800,	180,	1019,	659,	0,	10,	41,	
323467,	1798,	180,	1020,	660,	0,	10,	41,	
325476,	1799,	180,	1020,	660,	0,	10,	41,	
327484,	1799,	180,	1019,	660,	0,	10,	41,	
329493,	1800,	180,	1019,	660,	0,	10,	41,	
331502,	1799,	180,	1020,	661,	0,	10,	41,	
333509,	1799,	180,	1020,	660,	0,	10,	41,	
335518,	1799,	180,	1020,	660,	0,	10,	41,	
337527,	1799,	180,	1020,	660,	0,	10,	41,	
339535,	1799,	180,	1019,	659,	0,	10,	41,	
341544,	1876,	103,	1096,	661,	0,	10,	43,	
343553,	1919,	60,	1140,	659,	0,	10,	43,	
345562,	1919,	60,	1140,	661,	0,	10,	43,	
347570,	1918,	60,	1140,	660,	0,	10,	43,	
349579,	1920,	59,	1140,	660,	0,	10,	43,	
351587,	1920,	61,	1140,	660,	0,	10,	43,	
353595,	1920,	60,	1140,	660,	0,	10,	43,	
355604,	1920,	60,	1140,	659,	0,	10,	43,	
357613,	1920,	60,	1139,	660,	0,	10,	43,	
359622,	1918,	60,	1139,	661,	0,	10,	43,	
361630,	1920,	60,	1140,	659,	0,	10,	43,	
363638,	1919,	60,	1138,	661,	0,	10,	43,	
365646,	1918,	60,	1140,	659,	0,	10,	43,	
367655,	1919,	60,	1140,	661,	0,	10,	43,	
369664,	1919,	60,	1140,	659,	0,	10,	43,	
371672,	1919,	60,	1140,	660,	0,	10,	43,	
373681,	1920,	60,	1140,	660,	0,	10,	43,	
375690,	1919,	60,	1139,	661,	0,	10,	43,	
377699,	1916,	60,	1140,	660,	0,	10,	43,	
379708,	1920,	60,	1140,	659,	0,	10,	43,	
381716,	1920,	60,	1139,	661,	0,	10,	43,	
383724,	1919,	60,	1140,	660,	0,	10,	43,	
385732,	1919,	60,	1139,	660,	0,	10,	43,	
387740,	1920,	60,	1140,	660,	0,	10,	43,	
389749,	1920,	60,	1139,	660,	0,	10,	43,	
391758,	1917,	60,	1140,	659,	0,	10,	43,	
393766,	1920,	60,	1140,	660,	0,	10,	43,	
395772,	1918,	60,	1140,	660,	0,	10,	43,	
397781,	1919,	60,	1140,	661,	0,	10,	43,	
399790,	1919,	60,	1140,	660,	0,	10,	43,	
401799,	1919,	60,	1140,	659,	0,	10,	43,	
403807,	1919,	60,	1140,	661,	0,	10,	43,	
405816,	1919,	60,	1139,	659,	0,	10,	43,	
407825,	1919,	60,	1140,	661,	0,	10,	43,	
409833,	1920,	60,	1140,	659,	0,	10,	43,	
411842,	1919,	60,	1140,	661,	0,	10,	43,	
413850,	1918,	60,	1138,	659,	0,	10,	43,	
415859,	1920,	60,	1140,	660,	0,	10,	43,	
417868,	1920,	60,	1140,	660,	0,	10,	43,	
419876,	1920,	60,	1140,	660,	0,	10,	43,	
421885,	1918,	60,	1140,	660,	0,	10,	43,	
423893,	1920,	59,	1140,	661,	0,	10,	43,	
425902,	1919,	61,	1140,	660,	0,	10,	43,	
427909,	1919,	60,	1139,	660,	0,	10,	43,	
429918,	1920,	60,	1139,	659,	0,	10,	43,	
431927,	1920,	60,	1140,	660,	0,	10,	43,	
433936,	1920,	60,	1140,	661,	0,	10,	43,	
435944,	1920,	60,	1140,	660,	0,	10,	43,	
437953,	1918,	60,	1138,	660,	0,	10,	43,	
439962,	1919,	60,	1139,	660,	0,	10,	43,	
441970,	1919,	60,	1140,	659,	0,	10,	43,	
443979,	1919,	60,	1140,	661,	0,	10,	43,	
445988,	1918,	60,	1140,	659,	0,	10,	43,	
447997,	1920,	60,	1140,	661,	0,	10,	43,	
450005,	1918,	60,	1140,	660,	0,	10,	43,	
452014,	1919,	60,	1140,	660,	0,	10,	43,	
454023,	1919,	60,	1140,	660,	0,	10,	43,	
456031,	1920,	60,	1140,	660,	0,	10,	43,	
458040,	1920,	60,	1139,	659,	0,	10,	43,	
460048,	1920,	60,	1139,	661,	0,	10,	43,	
462055,	1920,	9,	1191,	660,	0,	10,	45,	
464064,	1918,	0,	1200,	659,	0,	10,	45,	
466073,	1920,	0,	1200,	661,	0,	10,	45,	
468081,	1918,	0,	1200,	660,	0,	10,	45,	
470090,	1919,	0,	1200,	660,	0,	10,	45,	
472099,	1917,	0,	1199,	660,	0,	10,	45,	
474108,	1920,	0,	1198,	660,	0,	10,	45,	
476116,	1920,	0,	1199,	659,	0,	10,	45,	
478125,	1920,	0,	1200,	660,	0,	10,	45,	
480134,	1918,	0,	1200,	661,	0,	10,	45,	
482143,	1919,	0,	1200,	660,	0,	10,	45,	
484151,	1920,	0,	1200,	660,	0,	10,	45,	
486160,	1919,	0,	1200,	659,	0,	10,	45,	
488169,	1920,	0,	1200,	660,	0,	10,	45,	
490177,	1920,	0,	1200,	660,	0,	10,	45,	
492186,	1920,	0,	1199,	660,	0,	10,	45,	
494193,	1919,	0,	1199,	661,	0,	10,	45,	
496201,	1920,	0,	1200,	660,	0,	10,	45,	
498210,	1920,	0,	1200,	660,	0,	10,	45,	
500219,	1920,	0,	1199,	660,	0,	10,	45,	
502227,	1919,	0,	1198,	659,	0,	10,	45,	
504234,	1920,	0,	1200,	660,	0,	10,	45,	
506242,	1920,	0,	1200,	660,	0,	10,	45,	
508251,	1919,	0,	1200,	660,	0,	10,	45,	
510259,	1920,	0,	1200,	661,	0,	10,	45,	
512268,	1919,	0,	1199,	660,	0,	10,	45,	
514276,	1920,	0,	1200,	659,	0,	10,	45,	
516285,	1920,	0,	1200,	661,	0,	10,	45,	
518294,	1920,	0,	1199,	659,	0,	10,	45,	
520302,	1919,	0,	1200,	660,	0,	10,	45,	
522310,	1920,	0,	1199,	661,	0,	10,	45,	
524319,	1920,	0,	1200,	659,	0,	10,	45,	
526328,	1919,	0,	1200,	661,	0,	10,	45,	
528337,	1920,	0,	1198,	660,	0,	10,	45,	
530345,	1919,	0,	1200,	659,	0,	10,	45,	
532354,	1919,	0,	1200,	660,	0,	10,	45,	
534363,	1920,	0,	1200,	660,	0,	10,	45,	
536372,	1920,	0,	1200,	661,	0,	10,	45,	
538379,	1920,	0,	1199,	660,	0,	10,	45,	
540388,	1918,	0,	1199,	660,	0,	10,	45,	
542396,	1920,	0,	1200,	660,	0,	10,	45,	
544404,	1920,	0,	1199,	660,	0,	10,	45,	
546413,	1920,	0,	1200,	659,	0,	10,	45,	
548421,	1918,	0,	1200,	661,	0,	10,	45,	
550429,	1919,	0,	1199,	659,	0,	10,	45,	
552438,	1919,	0,	1200,	660,	0,	10,	45,	
554447,	1919,	0,	1197,	661,	0,	10,	45,	
556456,	1920,	0,	1200,	659,	0,	10,	45,	
558464,	1919,	0,	1200,	661,	0,	10,	45,	
560473,	1920,	0,	1200,	660,	0,	10,	45,	
562482,	1918,	0,	1200,	660,	0,	10,	45,	
564491,	1920,	0,	1200,	659,	0,	10,	45,	
566499,	1919,	0,	1200,	660,	0,	10,	45,	
568508,	1918,	0,	1198,	661,	0,	10,	45,	
570515,	1919,	0,	1198,	659,	0,	10,	45,	
572524,	1919,	0,	1200,	661,	0,	10,	45,	
574532,	1919,	0,	1200,	660,	0,	10,	45,	
576541,	1919,	0,	1199,	660,	0,	10,	45,	
578550,	1919,	0,	1199,	660,	0,	10,	45,	
580558,	1920,	0,	1200,	660,	0,	10,	45,	
582567,	1918,	0,	1198,	659,	0,	10,	45,	
584576,	1919,	0,	1199,	661,	0,	10,	45,	
586585,	1919,	0,	1200,	659,	0,	10,	45,	
588593,	1920,	0,	1200,	660,	0,	10,	45,	
590602,	1920,	0,	1198,	661,	0,	10,	45,	
592611,	1920,	0,	1199,	660,	0,	10,	45,	
594619,	1918,	0,	1199,	660,	0,	10,	45,	
596628,	1920,	0,	1200,	660,	0,	10,	45,	
